play_in_Id,team_ID,salary,start_year,player_ID
11577,239,7485097,1989,11577
11578,247,6759845,1979,11578
11579,455,1875990,1994,11579
11580,50,4290782,2014,11580
11581,374,3601494,1960,11581
11582,367,1654169,2003,11582
11583,108,1683538,2009,11583
11584,434,2460964,2023,11584
11585,45,6851438,1996,11585
11586,257,1767878,2018,11586
11587,57,9742027,1954,11587
11588,41,2813245,1962,11588
11589,120,7976275,2023,11589
11590,110,9318038,2007,11590
11591,69,6244092,1976,11591
11592,207,3196609,1952,11592
11593,374,725042,1995,11593
11594,176,2305689,1948,11594
11595,319,2700612,1997,11595
11596,492,9387111,2009,11596
11597,40,8491852,1996,11597
11598,427,4898984,1985,11598
11599,456,2841730,2019,11599
11600,107,2614853,1971,11600
11601,337,887715,1952,11601
11602,339,3586174,2013,11602
11603,251,1312416,2008,11603
11604,304,8497160,1987,11604
11605,201,9839340,2022,11605
11606,33,6655327,2015,11606
11607,45,6926478,2011,11607
11608,143,1672770,1982,11608
11609,64,5652054,1990,11609
11610,362,7890496,1967,11610
11611,205,9954050,1971,11611
11612,453,8117361,1956,11612
11613,80,8924579,1995,11613
11614,45,7363005,2006,11614
11615,284,1447507,1987,11615
11616,103,7994500,2010,11616
11617,21,2459275,2012,11617
11618,21,9046924,1977,11618
11619,129,656025,2020,11619
11620,48,1671801,1992,11620
11621,275,9337252,2008,11621
11622,145,9544962,1973,11622
11623,236,2413780,1953,11623
11624,476,1885853,1949,11624
11625,58,4032000,1962,11625
11626,178,7144815,1980,11626
11627,263,8361805,1965,11627
11628,161,9382542,1986,11628
11629,415,6189510,2008,11629
11630,73,8535325,2001,11630
11631,429,4246435,1982,11631
11632,180,2560997,2005,11632
11633,457,3621266,1970,11633
11634,291,4152968,2013,11634
11635,32,8880864,2001,11635
11636,22,6910243,1993,11636
11637,97,4363370,1947,11637
11638,270,784710,1949,11638
11639,104,5303519,1952,11639
11640,182,3706792,1963,11640
11641,284,3259011,2005,11641
11642,364,6842366,2021,11642
11643,136,5075181,1965,11643
11644,142,2971934,1958,11644
11645,369,480640,1951,11645
11646,292,2963860,1964,11646
11647,74,973690,1968,11647
11648,335,8174476,1982,11648
11649,359,5853641,2013,11649
11650,158,8501325,1987,11650
11651,386,175810,1968,11651
11652,53,1432696,1977,11652
11653,310,1265962,2016,11653
11654,77,9202736,1979,11654
11655,342,7790175,1994,11655
11656,417,6871862,2002,11656
11657,207,8310344,1989,11657
11658,283,4662853,2016,11658
11659,427,3743723,2023,11659
11660,90,5949721,2016,11660
11661,85,6291643,1970,11661
11662,171,3262552,1976,11662
11663,275,6589280,1981,11663
11664,142,3080328,2001,11664
11665,369,8344994,1946,11665
11666,52,4187411,1958,11666
11667,235,5028329,2020,11667
11668,78,7570664,1965,11668
11669,235,5270071,2013,11669
11670,434,5057663,1951,11670
11671,228,4886795,1991,11671
11672,78,1337978,2012,11672
11673,311,4634534,1989,11673
11674,484,9100834,2023,11674
11675,341,9218334,1947,11675
11676,111,7756720,2010,11676
11677,35,2111379,1971,11677
11678,168,5380329,1982,11678
11679,363,8039918,2010,11679
11680,198,4803081,1953,11680
11681,419,298340,1970,11681
11682,136,8190013,2007,11682
11683,359,3523953,1950,11683
11684,226,3525195,1980,11684
11685,8,5813591,1994,11685
11686,392,7321034,1967,11686
11687,304,5778341,2015,11687
11688,148,3930695,1987,11688
11689,295,646158,1976,11689
11690,462,3238233,2016,11690
11691,458,2127249,1965,11691
11692,438,1781507,1997,11692
11693,456,7865390,1952,11693
11694,273,3059833,1983,11694
11695,45,5844936,1972,11695
11696,336,6874748,1950,11696
11697,114,6701488,2005,11697
11698,126,731702,1976,11698
11699,422,4229034,1996,11699
11700,254,6638636,1975,11700
11701,21,8130601,1972,11701
11702,323,1154864,1983,11702
11703,124,3252079,2017,11703
11704,289,201270,1956,11704
11705,365,698214,1980,11705
11706,50,3633097,1947,11706
11707,12,6159742,1967,11707
11708,271,6539753,2023,11708
11709,184,2962900,2018,11709
11710,217,5696750,1948,11710
11711,106,5848712,1958,11711
11712,159,8134422,2016,11712
11713,99,4225716,1978,11713
11714,292,9974882,2002,11714
11715,199,8984875,1999,11715
11716,69,8572574,1970,11716
11717,426,6631645,2001,11717
11718,394,3207358,1985,11718
11719,246,4737047,1986,11719
11720,308,9306539,1958,11720
11721,273,6922868,1980,11721
11722,134,6801836,2014,11722
11723,269,2287982,1992,11723
11724,298,1944932,2002,11724
11725,210,6129227,1971,11725
11726,228,1908281,1952,11726
11727,40,5170633,1988,11727
11728,292,1311720,1956,11728
11729,461,2868853,1961,11729
11730,456,4110612,1998,11730
11731,1,7578893,2006,11731
11732,311,9972664,1978,11732
11733,333,2259065,2003,11733
11734,479,4139412,2009,11734
11735,329,6348329,1993,11735
11736,115,4187500,2012,11736
11737,229,6808248,2017,11737
11738,321,3815540,1952,11738
11739,4,1444511,2007,11739
11740,220,1367824,1957,11740
11741,324,8311346,1987,11741
11742,170,4146596,2015,11742
11743,298,5733269,1983,11743
11744,98,7620736,2021,11744
11745,90,7460672,1954,11745
11746,438,8244652,2017,11746
11747,468,7908000,2002,11747
11748,252,8451965,1987,11748
11749,139,8648452,1977,11749
11750,191,4058001,2016,11750
11751,171,922691,2011,11751
11752,97,1265403,1986,11752
11753,21,9139878,1947,11753
11754,388,1621437,1960,11754
11755,331,7296879,2006,11755
11756,213,700006,1954,11756
11757,442,1760661,2018,11757
11758,296,7769400,1987,11758
11759,496,9160590,2009,11759
11760,68,9386802,1982,11760
11761,87,9019455,1976,11761
11762,305,469757,1946,11762
11763,408,7023804,1996,11763
11764,290,862965,2015,11764
11765,366,1027631,1972,11765
11766,413,944929,1957,11766
11767,15,6549820,1973,11767
11768,337,6230434,1952,11768
11769,369,8663732,1948,11769
11770,453,2303963,2011,11770
11771,251,2205153,1954,11771
11772,90,8188249,2002,11772
11773,92,943568,1997,11773
11774,270,7492511,2014,11774
11775,435,8444147,1958,11775
11776,280,7831554,1968,11776
11777,373,7281257,1966,11777
11778,398,8941365,2021,11778
11779,474,6816668,1981,11779
11780,263,263201,2011,11780
11781,468,6215329,1971,11781
11782,410,3394548,1962,11782
11783,374,8154537,1970,11783
11784,176,9866160,1957,11784
11785,102,6548703,2013,11785
11786,99,2762243,1975,11786
11787,80,2687979,1950,11787
11788,3,446423,1997,11788
11789,422,8968308,2007,11789
11790,361,1689654,1956,11790
11791,149,5610519,1969,11791
11792,370,8306657,2016,11792
11793,284,3092536,1962,11793
11794,459,9218732,1978,11794
11795,200,7730394,1971,11795
11796,424,3569305,2017,11796
11797,232,9912781,2010,11797
11798,124,4870469,1951,11798
11799,181,1193879,2011,11799
11800,56,6117188,1962,11800
11801,49,5299102,2003,11801
11802,253,2661248,2000,11802
11803,287,4455384,2008,11803
11804,285,5824220,2007,11804
11805,251,2391119,1955,11805
11806,88,2962950,2011,11806
11807,475,201430,1981,11807
11808,414,8217440,2014,11808
11809,233,5035753,1959,11809
11810,198,1347854,1975,11810
11811,144,1198848,1984,11811
11812,450,3134257,2009,11812
11813,197,408345,1956,11813
11814,345,370687,1960,11814
11815,360,6549036,1974,11815
11816,16,9191277,2007,11816
11817,217,1946265,1992,11817
11818,421,9478807,1985,11818
11819,162,5801809,1990,11819
11820,354,6838146,1974,11820
11821,75,3244051,1974,11821
11822,276,9929904,1980,11822
11823,198,1194221,1970,11823
11824,4,6281390,1997,11824
11825,227,3993297,1956,11825
11826,85,397232,1966,11826
11827,261,6796238,2020,11827
11828,455,9792001,2007,11828
11829,112,2742188,1979,11829
11830,364,5588089,2021,11830
11831,476,769285,1998,11831
11832,430,7657365,2016,11832
11833,73,8075049,2001,11833
11834,330,4836006,2020,11834
11835,7,4330992,2000,11835
11836,429,6727304,1999,11836
11837,392,1355073,1993,11837
11838,499,1687711,2017,11838
11839,224,615774,1992,11839
11840,392,1323420,1978,11840
11841,302,9166118,2009,11841
11842,465,4474851,2011,11842
11843,88,5653325,1970,11843
11844,404,3791322,1956,11844
11845,391,1010163,1967,11845
11846,283,5442070,1947,11846
11847,73,105467,1963,11847
11848,260,2529081,1996,11848
11849,122,6323455,1975,11849
11850,8,9349801,2002,11850
11851,390,6922848,2020,11851
11852,352,6261332,1990,11852
11853,363,1084815,1974,11853
11854,184,3607734,1964,11854
11855,263,4671726,1949,11855
11856,125,7490306,1989,11856
11857,1,3527510,1974,11857
11858,474,6555339,1948,11858
11859,104,3822664,1983,11859
11860,159,7170954,1947,11860
11861,481,776552,1980,11861
11862,231,6211092,2000,11862
11863,479,2723529,1974,11863
11864,332,1313044,2011,11864
11865,60,323477,2015,11865
11866,143,5644083,1986,11866
11867,148,6382508,1957,11867
11868,356,6223389,1946,11868
11869,375,2929010,1967,11869
11870,145,9734843,1999,11870
11871,270,7900572,2023,11871
11872,181,5484743,1983,11872
11873,218,1568262,2022,11873
11874,23,6381661,1954,11874
11875,268,9996411,1973,11875
11876,248,7704048,1986,11876
11877,28,9949880,2016,11877
11878,458,2255214,1999,11878
11879,368,9948594,2001,11879
11880,288,4258317,1998,11880
11881,469,517915,2000,11881
11882,3,8173639,2004,11882
11883,300,758656,1997,11883
11884,313,5959327,1955,11884
11885,68,5115988,2017,11885
11886,13,7865642,1989,11886
11887,451,5654122,2016,11887
11888,368,4516288,1978,11888
11889,307,2556318,1972,11889
11890,86,4744886,1970,11890
11891,363,6207355,1979,11891
11892,309,2324112,1985,11892
11893,149,6668749,2013,11893
11894,182,6322158,2018,11894
11895,132,701784,1996,11895
11896,67,4830766,1992,11896
11897,40,5403476,2021,11897
11898,173,8448299,1955,11898
11899,258,1847170,2015,11899
11900,281,4239742,1988,11900
11901,292,1213265,1972,11901
11902,383,4917311,1960,11902
11903,146,828450,1981,11903
11904,146,3505881,1964,11904
11905,13,5938881,2020,11905
11906,406,8062113,1994,11906
11907,433,1174802,2004,11907
11908,14,1052520,2009,11908
11909,233,608144,2000,11909
11910,219,6674575,1973,11910
11911,169,4604605,1993,11911
11912,361,7231636,1962,11912
11913,243,1460470,1968,11913
11914,94,9396001,1950,11914
11915,174,4185726,1968,11915
11916,43,9662168,2005,11916
11917,195,1486685,1952,11917
11918,226,9889375,2001,11918
11919,493,4249594,1948,11919
11920,243,3249131,2013,11920
11921,92,4210084,1950,11921
11922,423,9564117,2007,11922
11923,239,374019,2016,11923
11924,154,7946586,2011,11924
11925,154,682621,1946,11925
11926,28,7005041,1983,11926
11927,42,6104565,1949,11927
11928,425,2968894,2019,11928
11929,396,7502088,1986,11929
11930,88,4718362,1983,11930
11931,214,9402730,1982,11931
11932,363,2039451,1991,11932
11933,89,9744672,1958,11933
11934,452,2758158,1970,11934
11935,103,1889729,1978,11935
11936,242,6817530,1980,11936
11937,33,9417572,1979,11937
11938,159,6544365,1954,11938
11939,298,6651328,1984,11939
11940,227,6198745,1988,11940
11941,70,5786733,1960,11941
11942,99,3714065,2023,11942
11943,140,1914499,1947,11943
11944,345,5344411,1946,11944
11945,163,6162180,2022,11945
11946,260,8932891,1970,11946
11947,94,5095388,1980,11947
11948,63,7439168,2020,11948
11949,464,6204039,1984,11949
11950,229,2780276,2013,11950
11951,381,3591626,1954,11951
11952,301,9692179,1970,11952
11953,19,4309398,1973,11953
11954,135,2992967,2007,11954
11955,150,9409464,2022,11955
11956,425,7407375,1950,11956
11957,141,7464496,1993,11957
11958,167,844242,1952,11958
11959,405,1865103,1949,11959
11960,434,8518563,1969,11960
11961,490,8469555,1998,11961
11962,306,5135631,1951,11962
11963,286,3475233,1953,11963
11964,484,3936575,2023,11964
11965,185,6932084,1980,11965
11966,347,6251772,1998,11966
11967,223,1197646,1992,11967
11968,51,1562009,1958,11968
11969,383,4692428,2023,11969
11970,413,2290095,1984,11970
11971,16,3609775,2001,11971
11972,56,6273063,1974,11972
11973,295,9644690,2014,11973
11974,193,2278164,1990,11974
11975,259,1967675,1987,11975
11976,236,2028140,1997,11976
11977,411,2561515,1990,11977
11978,460,5173953,2004,11978
11979,349,9997324,1995,11979
11980,495,373308,1991,11980
11981,346,4773823,1969,11981
11982,247,3128197,1965,11982
11983,254,8752014,1972,11983
11984,60,5287911,1986,11984
11985,272,9969452,1946,11985
11986,136,2975632,1989,11986
11987,59,8399062,2014,11987
11988,82,123495,1955,11988
11989,168,3362623,1952,11989
11990,199,9610053,2015,11990
11991,498,2950683,2011,11991
11992,335,1067734,2008,11992
11993,354,8201077,1968,11993
11994,150,406335,2002,11994
11995,331,7119332,2007,11995
11996,487,4490655,1946,11996
11997,10,2331511,1956,11997
11998,211,929255,2006,11998
11999,33,9064856,1986,11999
12000,397,4606525,1997,12000
12001,149,9243586,1980,12001
12002,381,7593451,2005,12002
12003,197,8854211,1953,12003
12004,359,6548487,2023,12004
12005,347,4817408,2022,12005
12006,360,4055883,2015,12006
12007,333,684474,1983,12007
12008,423,4582350,1967,12008
12009,249,9107422,1949,12009
12010,227,5541249,2016,12010
12011,43,8786602,1974,12011
12012,96,3149904,2017,12012
12013,444,7137549,2010,12013
12014,156,1506460,1984,12014
12015,290,7113096,1998,12015
12016,229,9156508,1958,12016
12017,164,2488144,2004,12017
12018,459,4936695,2000,12018
12019,25,7152484,1948,12019
12020,354,6270294,1988,12020
12021,331,5607720,1982,12021
12022,211,1525930,1987,12022
12023,76,3244862,2013,12023
12024,123,2675834,1996,12024
12025,81,745130,2002,12025
12026,236,7796249,2003,12026
12027,243,3533871,2007,12027
12028,196,6101387,2017,12028
12029,226,7626918,2020,12029
12030,239,784121,1996,12030
12031,473,7806363,2000,12031
12032,185,5807917,1993,12032
12033,415,3378046,1972,12033
12034,23,9829685,2023,12034
12035,135,1731640,1984,12035
12036,277,6673355,1976,12036
12037,471,5285753,2013,12037
12038,458,1829670,1954,12038
12039,398,702498,1995,12039
12040,494,136239,1960,12040
12041,297,5960611,2001,12041
12042,130,4950178,1990,12042
12043,385,4610099,1992,12043
12044,19,5347180,1994,12044
12045,132,6136110,1979,12045
12046,35,7006004,1973,12046
12047,486,2823451,2001,12047
12048,421,8139314,1957,12048
12049,193,6407856,1996,12049
12050,259,3771537,2010,12050
12051,300,6080426,1979,12051
12052,479,5361664,1989,12052
12053,235,5708118,1997,12053
12054,459,326080,2004,12054
12055,143,5851428,1966,12055
12056,69,4245338,1975,12056
12057,495,2387958,1957,12057
12058,356,462935,1998,12058
12059,56,2826925,2015,12059
12060,308,1138906,1957,12060
12061,196,8155215,1972,12061
12062,154,5257137,2019,12062
12063,380,8603718,2012,12063
12064,375,634679,2014,12064
12065,55,2617121,1966,12065
12066,137,6336080,1989,12066
12067,315,8374717,2018,12067
12068,158,6954652,2019,12068
12069,297,5027780,1976,12069
12070,266,493716,1971,12070
12071,376,5185925,1988,12071
12072,178,8822541,1959,12072
12073,309,9857868,1999,12073
12074,321,8680749,1994,12074
12075,30,7622183,1966,12075
12076,419,7137479,2018,12076
12077,50,3147064,1949,12077
12078,138,2166374,2017,12078
12079,36,8460811,1972,12079
12080,139,7024906,1985,12080
12081,62,5486559,2015,12081
12082,155,6809226,1967,12082
12083,220,9757408,2008,12083
12084,131,5257102,1981,12084
12085,416,1935502,2008,12085
12086,128,4747991,1965,12086
12087,296,6961947,1991,12087
12088,72,7232090,1981,12088
12089,49,8715927,1973,12089
12090,328,1875430,1954,12090
12091,343,5846112,1947,12091
12092,101,5046474,2002,12092
12093,312,2316430,1968,12093
12094,36,177761,1952,12094
12095,119,617133,2001,12095
12096,236,2133612,1984,12096
12097,130,6583199,1953,12097
12098,192,5410117,1979,12098
12099,283,2416726,1984,12099
12100,283,7477987,1997,12100
12101,229,8878704,1981,12101
12102,35,3885578,2001,12102
12103,397,8841241,2020,12103
12104,306,6555044,2013,12104
12105,65,9839868,1957,12105
12106,287,175619,1963,12106
12107,249,5742780,1977,12107
12108,41,8207800,1989,12108
12109,415,7259524,2003,12109
12110,366,4170231,1997,12110
12111,305,1433464,1977,12111
12112,246,2719325,1979,12112
12113,35,7937994,2007,12113
12114,237,2916017,1998,12114
12115,288,9898803,1949,12115
12116,99,856131,2010,12116
12117,135,9563369,1984,12117
12118,34,8358554,2007,12118
12119,198,5515940,2020,12119
12120,452,3192467,1962,12120
12121,445,4667833,1954,12121
12122,77,5127902,1968,12122
12123,374,3557619,1973,12123
12124,25,1316594,2011,12124
12125,417,4781113,1965,12125
12126,216,9863084,1961,12126
12127,373,3739672,1998,12127
12128,369,2150492,2006,12128
12129,46,1820006,1977,12129
12130,109,5829384,1960,12130
12131,105,4608012,2019,12131
12132,322,1115177,2023,12132
12133,441,2087393,1961,12133
12134,40,7616180,2019,12134
12135,112,8712107,1991,12135
12136,343,784579,2007,12136
12137,369,4502427,1958,12137
12138,273,1167491,1988,12138
12139,333,6638781,2020,12139
12140,17,7175933,1982,12140
12141,472,1790917,1967,12141
12142,50,5614649,1955,12142
12143,343,998355,1998,12143
12144,476,9243403,1984,12144
12145,206,3365512,1985,12145
12146,450,8887053,2020,12146
12147,431,2511346,1948,12147
12148,152,8927273,1996,12148
12149,187,212038,1965,12149
12150,152,7967652,1986,12150
12151,482,935867,2022,12151
12152,43,9589651,2020,12152
12153,205,1550053,1981,12153
12154,368,6346489,1967,12154
12155,90,1298416,1960,12155
12156,68,9179025,2001,12156
12157,470,9144805,1996,12157
12158,353,5873940,2013,12158
12159,13,3257589,2005,12159
12160,406,6541371,2002,12160
12161,470,4602173,1991,12161
12162,334,5866804,2017,12162
12163,141,7568409,2013,12163
12164,342,8244181,1956,12164
12165,488,639372,1958,12165
12166,155,6322139,1972,12166
12167,53,8970408,1997,12167
12168,66,9018221,1958,12168
12169,136,3169911,1996,12169
12170,268,4288660,1986,12170
12171,216,5132643,1998,12171
12172,496,6019442,1948,12172
12173,145,1297843,1973,12173
12174,454,6216284,1954,12174
12175,314,4055680,2013,12175
12176,452,5861533,2021,12176
12177,153,8935476,1953,12177
12178,40,6685626,1955,12178
12179,324,5655290,1981,12179
12180,39,4028921,1946,12180
12181,282,1837083,2006,12181
12182,21,2813186,1985,12182
12183,332,3750304,1993,12183
12184,72,5203383,2017,12184
12185,294,435670,2001,12185
12186,304,2772913,2022,12186
12187,229,6169659,1971,12187
12188,485,9463685,2017,12188
12189,24,277973,1956,12189
12190,304,9721155,1978,12190
12191,207,1718337,1956,12191
12192,361,7200543,1961,12192
12193,483,5179749,1992,12193
12194,97,5697653,1968,12194
12195,268,931588,1996,12195
12196,243,9526105,2017,12196
12197,433,298174,2014,12197
12198,92,5852345,2019,12198
12199,47,1966274,2001,12199
12200,384,6462127,2001,12200
12201,483,7237459,2019,12201
12202,54,8860315,1964,12202
12203,218,7039563,1966,12203
12204,152,7838860,2023,12204
12205,66,811965,1999,12205
12206,399,5668375,1975,12206
12207,79,2491555,1976,12207
12208,247,4771135,1948,12208
12209,315,4302297,1946,12209
12210,357,8235126,1966,12210
12211,97,5711399,1994,12211
12212,257,6730758,1972,12212
12213,274,5973872,1972,12213
12214,344,6804008,1951,12214
12215,48,606029,1957,12215
12216,497,7424254,1960,12216
12217,324,9225089,2004,12217
12218,297,3324312,2018,12218
12219,263,9935142,1973,12219
12220,232,5608672,1962,12220
12221,275,5471405,1975,12221
12222,476,1582102,1964,12222
12223,106,1556653,1952,12223
12224,473,1023025,1965,12224
12225,86,8544520,1953,12225
12226,319,5056482,1983,12226
12227,104,9283341,1998,12227
12228,43,6083601,1959,12228
12229,127,2777029,1956,12229
12230,454,7478872,1949,12230
12231,499,9022846,1971,12231
12232,430,1341253,2015,12232
12233,459,2357682,1988,12233
12234,16,5056859,1948,12234
12235,26,8311958,2019,12235
12236,247,2866733,1950,12236
12237,302,625900,1974,12237
12238,335,1027387,2019,12238
12239,256,6598309,1990,12239
12240,409,2376843,1970,12240
12241,435,7953143,2005,12241
12242,271,5210348,1952,12242
12243,283,2625604,2004,12243
12244,67,1804406,1997,12244
12245,195,1882421,2019,12245
12246,274,4464107,1970,12246
12247,2,1278280,2023,12247
12248,244,2366083,2022,12248
12249,166,3958464,1992,12249
12250,188,3876650,1981,12250
12251,172,1747564,2005,12251
12252,475,3339415,2012,12252
12253,492,6801988,2002,12253
12254,248,6320458,1958,12254
12255,265,5064113,1949,12255
12256,342,2952777,1966,12256
12257,171,4117691,1947,12257
12258,43,641748,1969,12258
12259,368,7692370,1949,12259
12260,72,6563194,1964,12260
12261,152,7907819,1977,12261
12262,281,634282,1963,12262
12263,116,7452094,2010,12263
12264,98,6554952,1971,12264
12265,433,6171229,1951,12265
12266,468,2783891,2014,12266
12267,433,8641004,2011,12267
12268,124,1285260,2011,12268
12269,366,9386325,1989,12269
12270,324,117080,2014,12270
12271,345,4338236,2008,12271
12272,326,5418510,1967,12272
12273,250,1706594,1983,12273
12274,15,9606008,1962,12274
12275,28,6699758,1960,12275
12276,431,7314114,2001,12276
12277,458,7579117,1983,12277
12278,324,2587908,1989,12278
12279,289,2490826,2007,12279
12280,147,2945076,2006,12280
12281,357,2628789,1990,12281
12282,336,9464103,2001,12282
12283,22,1856447,1948,12283
12284,44,9909517,2008,12284
12285,198,2760727,2013,12285
12286,343,5768337,1996,12286
12287,247,8747271,1968,12287
12288,471,5266673,1985,12288
12289,315,2956427,2023,12289
12290,327,9173273,2000,12290
12291,307,4162147,2023,12291
12292,436,3417028,2014,12292
12293,405,3836226,2001,12293
12294,127,6643546,1976,12294
12295,429,617396,1972,12295
12296,203,6207454,1998,12296
12297,450,6199558,1964,12297
12298,467,8995795,2022,12298
12299,115,1249160,2004,12299
12300,90,8559688,1951,12300
12301,269,5864123,1957,12301
12302,325,6997201,1950,12302
12303,443,3648056,1986,12303
12304,237,9941450,1982,12304
12305,12,573219,1996,12305
12306,468,9010773,1972,12306
12307,176,6055770,1978,12307
12308,41,4911315,1967,12308
12309,114,5946043,1967,12309
12310,48,3447963,1993,12310
12311,264,5448340,1986,12311
12312,477,6416745,1968,12312
12313,370,2735494,1961,12313
12314,22,4197149,1981,12314
12315,325,7271220,1985,12315
12316,281,9072515,2010,12316
12317,108,3132161,1992,12317
12318,353,8137085,1955,12318
12319,265,2561733,1979,12319
12320,335,8178583,1958,12320
12321,410,4677405,2010,12321
12322,256,4299039,1962,12322
12323,319,3359375,2010,12323
12324,150,3294763,1958,12324
12325,56,9624382,2003,12325
12326,370,2391296,1981,12326
12327,126,5250055,1977,12327
12328,294,2887994,1957,12328
12329,303,3007507,1960,12329
12330,93,8177949,1976,12330
12331,13,4711147,2006,12331
12332,364,9360589,1984,12332
12333,220,3599299,1967,12333
12334,474,8172965,1951,12334
12335,120,7092163,2017,12335
12336,282,5751503,1991,12336
12337,351,8375255,1987,12337
12338,308,7865065,2021,12338
12339,85,3592658,2010,12339
12340,201,3679243,1956,12340
12341,3,5395446,1954,12341
12342,373,690105,1961,12342
12343,305,472098,2006,12343
12344,341,8020867,1958,12344
12345,20,4591921,2013,12345
12346,211,3394425,1979,12346
12347,333,2634705,1957,12347
12348,478,6282050,1997,12348
12349,225,9728698,1963,12349
12350,363,5156394,2003,12350
12351,57,1696343,1983,12351
12352,284,4848210,1954,12352
12353,266,3596890,2009,12353
12354,188,6427053,1966,12354
12355,133,8625434,1994,12355
12356,148,9188443,2018,12356
12357,89,1718266,1955,12357
12358,113,8156553,1999,12358
12359,419,8515099,1973,12359
12360,384,8640249,1950,12360
12361,237,3815011,2000,12361
12362,456,426535,1967,12362
12363,415,1670195,1963,12363
12364,480,5276667,1964,12364
12365,76,9154619,1978,12365
12366,1,2469390,1984,12366
12367,260,2706165,1974,12367
12368,130,1711606,1955,12368
12369,499,5223709,1979,12369
12370,173,269920,1992,12370
12371,360,7594889,1963,12371
12372,87,6049903,1951,12372
12373,315,701764,1985,12373
12374,494,779067,2007,12374
12375,228,6853018,1981,12375
12376,180,233589,1975,12376
12377,6,6399397,1982,12377
12378,188,5649999,1985,12378
12379,415,7423697,1975,12379
12380,404,3393757,1951,12380
12381,25,9853648,1997,12381
12382,31,787064,1959,12382
12383,173,1038238,1988,12383
12384,31,5919069,1967,12384
12385,44,7892072,1960,12385
12386,430,2242757,1994,12386
12387,133,6675589,1988,12387
12388,112,2327858,1966,12388
12389,170,6404579,1960,12389
12390,187,1089109,1980,12390
12391,277,8210617,1983,12391
12392,59,332806,1985,12392
12393,38,4540239,1951,12393
12394,225,8318033,1970,12394
12395,13,5575539,2004,12395
12396,67,4960626,2018,12396
12397,279,5697909,2011,12397
12398,440,5892424,1981,12398
12399,4,9399472,2018,12399
12400,163,538761,1979,12400
12401,10,5515071,2011,12401
12402,476,6273044,1971,12402
12403,300,1503527,2002,12403
12404,63,8793596,2008,12404
12405,366,3624208,1955,12405
12406,177,6147445,1963,12406
12407,248,270246,1997,12407
12408,455,4266532,1979,12408
12409,344,3215532,1970,12409
12410,105,2317302,2011,12410
12411,265,7149310,2006,12411
12412,159,4420008,1962,12412
12413,122,7313246,1959,12413
12414,177,6387134,1993,12414
12415,53,3800110,2003,12415
12416,162,9209583,1982,12416
12417,63,1571766,2010,12417
12418,224,9391837,1959,12418
12419,338,5219334,2014,12419
12420,66,2549724,1949,12420
12421,320,4816541,1976,12421
12422,162,1809116,1954,12422
12423,438,2813692,1955,12423
12424,346,8380222,1998,12424
12425,108,4815384,2021,12425
12426,359,2354048,2021,12426
12427,444,1786900,1998,12427
12428,496,5463487,1999,12428
12429,315,6304727,1989,12429
12430,163,3047972,1986,12430
12431,16,7959467,2017,12431
12432,472,9179079,1990,12432
12433,57,4002642,2020,12433
12434,384,5699191,2008,12434
12435,288,2753653,2008,12435
12436,376,3529815,1973,12436
12437,161,6213672,1996,12437
12438,343,1813062,2023,12438
12439,350,6616419,1956,12439
12440,432,2564036,1994,12440
12441,280,8573855,1960,12441
12442,102,287805,1987,12442
12443,62,1930859,1950,12443
12444,395,9287069,2002,12444
12445,393,4440329,1980,12445
12446,382,5627311,1950,12446
12447,157,2349625,1952,12447
12448,316,6687409,1971,12448
12449,475,1441537,1960,12449
12450,65,1767572,1954,12450
12451,73,2085887,2014,12451
12452,31,9049925,1979,12452
12453,182,424051,1983,12453
12454,333,3975679,1964,12454
12455,429,5548494,1947,12455
12456,71,7418806,1976,12456
12457,364,131893,2000,12457
12458,183,4045218,1965,12458
12459,295,2734517,1982,12459
12460,58,3879017,1946,12460
12461,326,6426446,1981,12461
12462,130,7768770,1980,12462
12463,485,6262525,2005,12463
12464,224,2427370,2007,12464
12465,255,6561979,1969,12465
12466,187,1551931,2010,12466
12467,131,9891966,1980,12467
12468,206,5358796,1989,12468
12469,271,5762739,1951,12469
12470,303,1472464,2007,12470
12471,421,8887278,1989,12471
12472,423,4717723,1976,12472
12473,410,1847858,1968,12473
12474,473,9011340,1946,12474
12475,465,4409077,1974,12475
12476,472,708696,1986,12476
12477,236,4719163,1977,12477
12478,393,8953078,1953,12478
12479,372,2389271,1984,12479
12480,110,2895954,1982,12480
12481,40,606029,1968,12481
12482,141,4987287,1962,12482
12483,279,9370967,1985,12483
12484,365,1867709,1988,12484
12485,90,5725863,1977,12485
12486,439,3080315,1985,12486
12487,23,2150895,1963,12487
12488,17,4261041,1983,12488
12489,20,546788,2015,12489
12490,38,7393478,1983,12490
12491,85,720760,1994,12491
12492,105,6879909,1970,12492
12493,381,7404978,1968,12493
12494,12,7168882,1962,12494
12495,229,7511282,2020,12495
12496,1,8107665,1988,12496
12497,470,6833510,1954,12497
12498,275,1179465,1966,12498
12499,444,1545979,1989,12499
12500,273,9813673,2000,12500
12501,435,7078636,1989,12501
12502,372,2297730,1994,12502
12503,102,1468875,1957,12503
12504,129,6545762,2015,12504
12505,219,776339,1984,12505
12506,460,3426412,2004,12506
12507,433,3220018,2000,12507
12508,19,4600251,2003,12508
12509,284,4307918,1946,12509
12510,454,6708930,2018,12510
12511,115,9492283,1968,12511
12512,73,762730,2012,12512
12513,497,6790510,1963,12513
